interval,period,site,diver,date1,time1,time1_decimal,transect,side,dist,tag1,stipeL1,bladeL1,Bwidth,Psori1,distP1,obladeL1,Bcount1,Sbulb_max1,comments,date2,tag2,time2,time2_decimal,Bcount2,Sbulb_max2,distP2,obladeL2,presence2,comments,date3,presence3,tag3,time3,time3_decimal,stipeL3,Bcount3,Sbulb_max3,comments,Bgrowth_rate,Sgrowth_rate,Bcount_growth,Berosion_rate
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,1,na,na,na,188,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,1,na,na,na,216,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,314,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,258,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,160,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,104,16,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,119,25,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,148,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,280,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,281,15,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,280,15,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,145,55,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,245,40,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,284,23,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,280,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,280,15,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,2,na,na,na,126,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,100,18,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,251,45,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,300,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,161,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,277,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,278,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,282,40,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,345,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,192,15,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,300,35,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,113,25,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,269,55,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,315,40,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,178,30,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Manley,OP,2016-08-10,9:20:00,9.3,3,na,na,na,318,48,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,418,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,569,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,288,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,263,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,536,10,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,412,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,677,120,na,L,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,446,10,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,406,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,404,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,280,25,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,447,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,374,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,221,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,1,na,na,na,180,25,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,294,30,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,350,35,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,271,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,327,12,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,287,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,318,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,253,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,160,40,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,500,20,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,300,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,370,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,395,45,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,128,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,290,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,2,na,na,na,395,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,352,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,270,10,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,417,80,na,L,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,412,40,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,395,45,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,300,30,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,473,40,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,314,30,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,111,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,276,10,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,266,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,160,13,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,120,30,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,373,10,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,Second,OP,2016-08-14,12:05:00,12.1,3,na,na,na,335,0,na,na,na,na,na,na,no blades,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,518,75,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,458,92,na,L,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,357,90,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,408,30,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,312,45,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,364,37,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,299,44,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,270,13,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,423,37,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,505,64,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,297,123,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,218,85,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,422,88,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,463,19,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,1,na,na,na,516,73,na,L,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,294,47,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,450,37,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,504,84,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,359,39,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,382,62,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,300,28,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,387,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,387,35,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,407,68,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,362,10,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,283,26,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,409,45,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,477,72,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,417,68,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,2,na,na,na,133,70,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,187,88,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,270,72,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,330,25,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,342,54,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,217,86,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,185,70,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,458,58,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,407,97,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,357,68,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,317,47,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,487,69,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,284,34,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,380,52,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,426,12,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
4,2016-Aug,North,AM,2016-08-14,14:00:00,14,3,na,na,na,452,79,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,1,L,11,2015,136,49,na,0,15,47,na,na,,2016-09-10,2015,9:30:00,9.5,28,na,18.5,43,y,,2016-11-18,n,2015,11:00:00,11,na,na,na,gone,0.700,na,na,-1.500
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,1,L,11.6,2493,182,61,na,0,20,61,na,na,,2016-09-10,2493,9:30:00,9.5,41,na,29,66,y,,2016-11-18,n,2493,11:00:00,11,na,na,na,gone,1.800,na,na,-0.800
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,2,L,14.7,1855,375,23,na,0,10,30,na,na,,2016-09-10,1855,9:30:00,9.5,25,na,na,na,y,error in measurements,2016-11-18,n,1855,11:00:00,11,na,na,na,gone,na,na,na,na
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,2,L,10.5,1821,171,35,na,0,10,38,na,na,,2016-09-10,1821,9:30:00,9.5,na,na,na,na,n,gone,2016-11-18,n,1821,11:00:00,11,na,na,na,gone,na,na,na,na
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,2,L,17.5,1960,151,69,na,0,20,62,na,na,,2016-09-10,1960,9:30:00,9.5,31,na,31,64,y,,2016-11-18,n,1960,11:00:00,11,na,na,na,gone,2.200,na,na,-1.800
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,3,L,12.5,2428,250,39,na,0,10,34,na,na,,2016-09-10,2428,9:30:00,9.5,21,na,17,41.5,y,,2016-11-18,n,2428,11:00:00,11,na,na,na,gone,1.400,na,na,0.100
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,3,L,15.2,2482,159,37,na,0,10,32,na,na,,2016-09-10,2482,9:30:00,9.5,9,na,15.5,38.5,y,,2016-11-18,n,2482,11:00:00,11,na,na,na,gone,1.100,na,na,0.200
5,2016-Sep,Manley,AM,2016-09-05,9:30:00,9.5,3,L,18.9,1868,200,67,na,0,25,74,na,na,,2016-09-10,1868,9:30:00,9.5,70,na,34,77,y,,2016-11-18,n,1868,11:00:00,11,na,na,na,gone,1.800,na,na,-1.200
5,2016-Sep,Manley,OP,2016-09-05,9:30:00,9.5,1,R,17,2088,292,25,na,0,10,27,na,na,,2016-09-10,2088,9:30:00,9.5,24,na,16.5,27,y,,2016-11-18,n,2088,11:00:00,11,na,na,na,gone,1.300,na,na,-1.300
5,2016-Sep,Manley,OP,2016-09-05,9:30:00,9.5,1,R,17.2,2016,281,50,na,0,15,52,na,na,,2016-09-10,2016,9:30:00,9.5,47,na,23,50,y,,2016-11-18,n,2016,11:00:00,11,na,na,na,gone,1.600,na,na,-2.000
5,2016-Sep,Manley,OP,2016-09-05,9:30:00,9.5,2,R,20,1752,242,80,na,0,22,71,na,na,,2016-09-10,1752,9:30:00,9.5,59,na,36,83,y,,2016-11-18,n,1752,11:00:00,11,na,na,na,gone,2.800,na,na,-0.400
